review_id,aspect,opinion_word,aspect_sentiment
9913209967,bump,little,neutral
9913209967,day,few,neutral
9913209967,bump,tiny,neutral
9913209967,product,only,neutral
9913209967,product,new,neutral
9913209967,skin,sensitive,negative
1322514524,reformi,ecstatic,positive
1322514524,opinion,honest,positive
1322514524,retinol,first,neutral
1322514524,line,fine,positive
1322514524,skin,brighten,positive
1322514524,month,last,neutral
1322514524,light,creamy,positive
1322514524,change,overall,neutral
1322514524,line,fine,positive
1322514524,routine,nighttime,neutral
7529949954,use,first,neutral
7529949954,prone,acne,negative
7529949954,skin,sensitive,negative
7529949954,line,fine,positive
1773610764,cleanser,prefer,neutral
1773610764,ingredient,good,positive
1552345775,uses-,several,neutral
9170121967,line,fine,positive
9170121967,glow,gentle,positive
9170121967,size,full,neutral
9170121967,sale,black,neutral
9170121967,bit,extra,neutral
2123080602,skin,severe,negative
2123080602,skin,dry,negative
2123080602,scent,amazing,positive
2123080602,consistency,thick,negative
2123080602,dewy,extra,neutral
6861251732,result,fast,positive
6861251732,place,upper,neutral
6861251732,place,back,neutral
30329070226,bottle,first,neutral
30329070226,cleanser,good,positive
2060828890,skin,dry,negative
2060828890,hydration,enough,neutral
2060828890,skin,normal,neutral
6447544974,moisturizer,better,positive
6447544974,money,less,neutral
934821564,foray,first,neutral
934821564,hydration,light,positive
934821564,hydration,anti,negative
934821564,hydration,-,neutral
1696184453,oil,like,positive
1696184453,oil,facial,neutral
1696184453,moisturizer,like,positive
1696184453,smell,funky,negative
1696184453,gel,lightweight,positive
1696184453,texture,good,positive
1696184453,smell,weird,negative
5397742411,product,love,positive
5397742411,share,fair,positive
5397742411,acid,salicylic,neutral
5397742411,acne,deep,neutral
5397742411,skin,problematic,negative
8346749341,acid,salicylic,neutral
8346749341,cleanser,pore,neutral
8346749341,acne,slight,neutral
11950294958,timesweek,few,neutral
11950294958,cream,gentle,positive
11950294958,consistency,unique,neutral
11950294958,way,long,neutral
11950294958,jar,small,neutral
11950294958,step,last,neutral
10968325058,skin,oily,negative
10968325058,way,long,neutral
10968325058,time,first,neutral
10968325058,skin,brighter,positive
12868961895,product,good,positive
12868961895,skin,irritate,positive
12868961895,skin,sensitive,negative
12868961895,product,pricey,neutral
12868961895,result,long,neutral
12868961895,result,lasting,neutral
2126452190,cast,white,negative
2126452190,smell,weird,negative
2126452190,skin,dark,neutral
2126452190,routine,normal,neutral
2126452190,glow,flattering,positive
2126452190,specialist,facial,neutral
2126452190,pore,tiny,neutral
2126452190,product,specific,neutral
23111259826,serum,love,positive
23111259826,way,long,neutral
23111259826,face,dry,negative
23111259826,job,noticeable,positive
23111259826,spot,red,negative
23111259826,scent,light,positive
23111259826,scent,fresh,positive
23111259826,fragrance,natural,positive
23111259826,serum,sticky,negative
23111259826,minute,few,neutral
23111259826,ingredient,amazing,positive
8967995401,eye,irritate,negative
8967995401,reason,first,neutral
8967995401,layer,several,neutral
8967995401,thing,other,neutral
8967995401,smell,pure,neutral
8967995401,oil,pure,neutral
8967995401,pass,hard,negative
8020986629,woman,older,neutral
8020986629,skin,dry,negative
8020986629,spot,dark,neutral
8020986629,texture,uneven,neutral
8020986629,thing,first,neutral
8020986629,smell,strong,positive
8020986629,smell,like,positive
8020986629,face,hydrate,neutral
8020986629,face,drier,neutral
7616384993,product,decent,positive
7616384993,result,same,neutral
7616384993,cleanser,affordable,positive
7616384993,exfoliant,nice,positive
9506401727,hope,high,neutral
9506401727,winter,canadian,neutral
23329345702,stuff,great,positive
23329345702,glow,nice,positive
23329345702,issue,only,neutral
23329345702,tan,gradual,neutral
23329345702,tanner,sunless,neutral
23329345702,recommend,overall,neutral
11361429542,step,first,neutral
11361429542,cleansing,double,neutral
11361429542,makeup,most,neutral
11361429542,cleanser,second,neutral
7665279663,product,better,positive
1862445312,feel,sticky,negative
1862445312,effect,lasting,neutral
1862445312,serums,other,neutral
1862445312,result,visible,neutral
1862445312,residue,sticky,negative
1862445312,serum,super,positive
1862445312,serum,anti,negative
1862445312,serum,-,neutral
1862445312,serum,aging,neutral
1862445312,moisturizer,good,positive
1862445312,ingredient,weird,negative
1862445312,product,expensive,negative
1862445312,serum,little,neutral
1862445312,face,whole,neutral
1862445312,bit,tiny,neutral
1862445312,bit,extra,neutral
1862445312,wrinkle,specific,neutral
1862445312,residue,sticky,negative
1325854673,life,entire,neutral
26518596927,product,bad,positive
26518596927,skin,oily,negative
22510631230,decrease,significant,positive
11469383749,stuff,amazing,positive
11469383749,texture,uneven,neutral
11469383749,complaint,only,neutral
11469383749,size,larger,neutral
5661918222,paste,white,negative
1243849739,sunscreen,favorite,positive
1243849739,way,love,positive
2346080898,mask,like,positive
2346080898,moisturizer,daily,neutral
2346080898,mask,overnight,neutral
2346080898,glow,subtle,neutral
2346080898,packaging,love,positive
2346080898,product,good,positive
7060606461,greasy,super,positive
7060606461,powder,translucent,neutral
7060606461,powder,translucent,neutral
7060606461,skin,dry,negative
7060606461,bit,little,neutral
7060606461,foundation,great,positive
7060606461,issue,other,neutral
7060606461,fragrant,super,positive
7060606461,scent,gorgeous,positive
21428508178,scent,floral,neutral
21428508178,skin,sensitive,negative
21428508178,consistency,great,positive
4909331,barrier,gummy,neutral
4909331,degree,different,neutral
2731689512,cream,good,positive
2731689512,bottle,awkward,negative
2731689512,neck,small,neutral
35016559792,version,rich,positive
35016559792,line,fine,positive
35016559792,cream,daytime,neutral
8610784819,product,love,positive
8610784819,face,soft,positive
7814166334,product,love,positive
7814166334,skin,alive,positive
7814166334,smell,like,positive
7814166334,tingle,love,positive
7814166334,routine,nighttime,neutral
11435813224,day,other,neutral
11435813224,mask,favorite,positive
8888121243,acne,bad,negative
8888121243,acne,hormonal,neutral
8888121243,point,average,neutral
8888121243,dot,many,neutral
8888121243,dot,comparable,neutral
8888121243,point,available,neutral
8888121243,star,solid,positive
8888121243,product,solid,positive
8888121243,version,cheaper,neutral
10030760086,skin,textured,neutral
23277590229,sunscreen,love,positive
23277590229,product,other,neutral
23277590229,acid,hyaluronic,neutral
23277590229,time,much,neutral
23277590229,flake,white,negative
23277590229,face,bare,neutral
6345329835,feel,like,positive
6345329835,feel,tingle,negative
8155201836,gift,love,positive
7749806536,disaster,environmental,neutral
7749806536,plastic,clear,positive
7749806536,plastic,hard,negative
7749806536,container,small,neutral
7749806536,part,different,neutral
7749806536,container,inner,neutral
7749806536,time,many,neutral
7749806536,plastic,such,neutral
7749806536,plastic,hard,negative
7749806536,with.i,happier,positive
7749806536,repercussion,environmental,neutral
7749806536,repercussion,dire,negative
2574774103,cast,white,negative
7305104205,skin,fair,positive
7305104205,tint,pink,neutral
7305104205,color,wrong,negative
7305104205,way,several,neutral
7305104205,way,different,neutral
7305104205,result,improved,positive
7305104205,product,other,neutral
12532662609,face,sting,neutral
12532662609,face,sticky,negative
12532662609,face,touching,neutral
12532662609,minute,few,neutral
12532662609,day,other,neutral
12532662609,soft,little,neutral
8729563427,alternative,cheaper,neutral
8729563427,people,many,neutral
8729563427,option,many,neutral
9309321586,skin,sensitive,negative
9309321586,acne,bad,negative
9309321586,problem,few,neutral
2395473109,film,balmy,neutral
2506263600,product,love,positive
2506263600,sunscreen,unseen,neutral
2506263600,stuff,love,positive
2506263600,skin,oilyacne,neutral
2506263600,skin,prone,neutral
26771167955,review,honest,positive
26771167955,product,love,positive
26771167955,mask,love,positive
26771167955,mask,like,positive
26771167955,reduction,pore,neutral
26771167955,one,big,neutral
26771167955,one,lol,positive
26771167955,mask,great,positive
8589315688,mask,other,neutral
8589315688,mask,fresh,positive
24610916123,smell,pleasant,negative
24610916123,people,many,neutral
6019775566,cream,under,neutral
6019775566,feel,same,neutral
6019775566,texture,soft,positive
6019775566,glow,healthy,positive
6019775566,serums,different,neutral
6019775566,product,other,neutral
2179418582,moisturizer,love,positive
2179418582,bit,little,neutral
1552673378,skin,dry,negative
1552673378,step,last,neutral
1552673378,skin,dull,negative
21399863760,texture,amazing,positive
21399863760,face,oily,negative
982339817,lotion,glow,neutral
982339817,feel,heavier,neutral
982339817,list,long,neutral
6518277006,mask,love,positive
6518277006,skin,dry,negative
6518277006,night,late,neutral
6518277006,morning,next,neutral
6518277006,time,few,neutral
6518277006,patch,dry,negative
6518277006,product,only,neutral
6518277006,product,new,neutral
6518277006,week,last,neutral
6518277006,week,few,neutral
6518277006,minute,just,neutral
25605474411,moisturizer,normal,neutral
25605474411,indicator,exceptional,neutral
25605474411,mega,good,positive
25605474411,moisturizer,hydrate,neutral
25605474411,skin,softer,neutral
25605474411,skin,oily,negative
25605474411,routine,nighttime,neutral
5526405618,time,several,neutral
5526405618,face,burn,neutral
5526405618,protection,real,neutral
1977017247,oil,advanced,positive
1977017247,oil,watery,negative
1977017247,oil,free,positive
1977017247,product,honest,positive
1977017247,product,review.this,neutral
1977017247,scent,nice,positive
1977017247,line,fine,positive
7046413122,skin,sensitive,negative
7046413122,cheek,left,neutral
7046413122,rosacea,burn,neutral
7046413122,stuff,amazing,positive
7046413122,patch,soothe,positive
7046413122,night,first,neutral
7046413122,skin,smooth,positive
7046413122,skin,soft,positive
7046413122,moisturizer,other,neutral
32554338236,design,convenient,neutral
32554338236,product,tough,negative
7539619679,serum,love,positive
7539619679,henriksen,ole,neutral
7539619679,skin,irritate,negative
7539619679,out,multiple,neutral
7539619679,recommendation,safer,positive
6340540408,sample,generous,positive
6340540408,day,few,neutral
6340540408,emollient,other,neutral
6340540408,day,few,neutral
6340540408,moisturizer,regular,neutral
6340540408,emollient,good,positive
6340540408,products--,better,positive
22761703202,change,big,neutral
22761703202,review,honest,positive
22761703202,scar,few,neutral
22761703202,spot,darker,neutral
22761703202,time,more,neutral
5969243639,routine,fancy,neutral
5969243639,pore,clog,neutral
5969243639,bump,small,neutral
5969243639,toner,other,neutral
5969243639,step,less,neutral
2535382095,sample,complimentary,positive
2535382095,acid,hyaluronic,neutral
2535382095,ingredient,other,neutral
2535382095,consistency,sticky,negative
1886788788,pockmark,small,neutral
1886788788,result,full,neutral
1886788788,consistency,thick,negative
1886788788,consistency,like,positive
1886788788,skin,prone,neutral
1886788788,pore,clog,neutral
1886788788,version,larger,neutral
20222822574,time,few,neutral
20222822574,space,huge,positive
20222822574,space,empty,negative
28175242412,acne,cystic,neutral
28175242412,flare,mid,neutral
28175242412,flare,-,neutral
28175242412,flare,cycle,neutral
28175242412,flare,hormonal,neutral
28175242412,expectation,realistic,neutral
28175242412,acne,cystic,neutral
28175242412,patch,expensive,negative
28175242412,acne,cystic,neutral
28175242412,lesion,different,neutral
28175242412,lesion,cystic,neutral
28175242412,stage,different,neutral
28175242412,stage,earliest,neutral
28175242412,stage,apparent,neutral
28175242412,duration,unchanged,neutral
28175242412,stage,later,neutral
28175242412,lesion,cystic,neutral
28175242412,acne,regular,neutral
28175242412,product,worth,positive
28175242412,peroxide,usual,neutral
28175242412,peroxide,benzoyl,neutral
28175242412,combination,hydrocortisone,neutral
28175242412,peroxide,benzoyl,neutral
1578426496,rotation,regular,neutral
1578426496,skin,slick,neutral
1578426496,product,different,neutral
5611175724,cream,first,neutral
5611175724,crap,irritate,positive
5611175724,plus,major,neutral
5611175724,circle,dark,neutral
23390012974,cheek,red,negative
23390012974,cheek,irritated,negative
23390012974,product,recommend,negative
23390012974,skin,sensitive,negative
23390012974,moisturizer,dislike,negative
23390012974,fragrance,strong,positive
1036598765,pimple,stubborn,negative
5433707223,skin,gross,negative
7873168206,skin,dry,negative
7873168206,microfoliant,daily,neutral
2758219743,skin,sensitive,negative
2758219743,mask,cheap,negative
2758219743,mask,enough,neutral
2758219743,mask,glamglow,neutral
2758219743,mask,nice,positive
2758219743,mask,effective,positive
6724886526,acid,hyaluronic,neutral
6724886526,texture,weird,negative
11801200898,s,early,neutral
11801200898,skin,combo,neutral
11801200898,drop,about-,neutral
11801200898,bottle,different,neutral
